subject_num,gender,angle,time,response,expected_answer,correct,false_positive,false_negative,source,axis,axis_difficulty,num_of_repeats,encoding_time,landmarking_time,rotation_time,decision_time
4,female,90,3.997,different,different,1,0,0,model,[0 0 1],0.0,3,0.457,0.184,2.216,0.991
4,female,45,3.142,different,different,1,0,0,model,[0 1 0],0.0,3,0.457,0.144,1.316,1.076
4,female,180,2.65,same,same,1,0,0,model,[0 1 0],0.0,0,0.457,0.227,1.016,0.951
4,female,0,1.688,different,different,1,0,0,model,[0 0 1],0.0,3,0.457,0.1,0.116,0.865
4,female,135,2.215,same,same,1,0,0,model,[0 0 1],0.0,0,0.457,0.231,0.566,0.961
4,female,45,3.239,different,different,1,0,0,model,[0 0 1],0.0,3,0.457,0.134,1.466,1.031
4,female,135,3.706,different,different,1,0,0,model,[0 1 0],0.0,3,0.457,0.286,1.316,1.497
4,female,0,1.688,different,different,1,0,0,model,[0 1 0],0.0,3,0.457,0.1,0.116,0.865
4,female,0,1.688,different,different,1,0,0,model,[0 0 1],0.0,3,0.457,0.1,0.116,0.865
4,female,0,1.688,different,different,1,0,0,model,[0 0 1],0.0,3,0.457,0.1,0.116,0.865
4,female,180,4.152,different,different,1,0,0,model,[0 1 0],0.0,3,0.457,0.306,2.066,1.174
4,female,45,1.92,same,same,1,0,0,model,[0 0 1],0.0,0,0.457,0.14,0.566,0.756
4,female,135,5.929,different,different,1,0,0,model,[0 1 0],0.0,3,0.457,0.246,3.716,1.361
4,female,180,4.79,same,different,0,1,0,model,[0 0 1],0.0,3,0.457,0.275,2.516,1.392
4,female,135,2.401,same,same,1,0,0,model,[0 0 1],0.0,0,0.457,0.196,0.866,0.882
4,female,90,3.782,different,different,1,0,0,model,[0 1 0],0.0,3,0.457,0.193,1.766,1.216
4,female,45,2.638,different,different,1,0,0,model,[0 1 0],0.0,3,0.457,0.134,0.866,1.031
4,female,180,4.469,different,different,1,0,0,model,[0 0 1],0.0,3,0.457,0.312,2.366,1.184
4,female,45,1.754,same,same,1,0,0,model,[0 0 1],0.0,0,0.457,0.136,0.416,0.746
4,female,135,3.15,same,same,1,0,0,model,[0 1 0],0.0,0,0.457,0.242,1.466,0.985
4,female,135,3.772,different,different,1,0,0,model,[0 0 1],0.0,3,0.457,0.267,1.466,1.433
4,female,135,3.326,different,different,1,0,0,model,[0 1 0],0.0,3,0.457,0.275,1.316,1.128
4,female,135,3.752,different,different,1,0,0,model,[0 1 0],0.0,3,0.457,0.297,1.316,1.533
4,female,135,4.124,different,different,1,0,0,model,[0 0 1],0.0,3,0.457,0.279,1.766,1.473
4,female,0,1.338,same,same,1,0,0,model,[0 0 1],0.0,0,0.457,0.1,0.116,0.665
4,female,135,2.61,same,same,1,0,0,model,[0 1 0],0.0,0,0.457,0.26,0.866,1.026
4,female,90,3.166,different,different,1,0,0,model,[0 0 1],0.0,3,0.457,0.19,1.166,1.203
4,female,45,2.552,different,different,1,0,0,model,[0 1 0],0.0,3,0.457,0.145,0.716,1.084
4,female,0,1.688,different,different,1,0,0,model,[0 1 0],0.0,3,0.457,0.1,0.116,0.865
4,female,90,2.09,same,same,1,0,0,model,[0 1 0],0.0,0,0.457,0.193,0.566,0.874
4,female,135,2.367,same,same,1,0,0,model,[0 1 0],0.0,0,0.457,0.232,0.716,0.962
4,female,90,3.35,different,different,1,0,0,model,[0 0 1],0.0,3,0.457,0.225,1.466,1.053
4,female,45,2.558,different,different,1,0,0,model,[0 0 1],0.0,3,0.457,0.148,0.866,0.937
4,female,45,1.902,same,same,1,0,0,model,[0 0 1],0.0,0,0.457,0.135,0.566,0.744
4,female,0,1.688,different,different,1,0,0,model,[0 0 1],0.0,3,0.457,0.1,0.116,0.865
4,female,135,4.037,different,different,1,0,0,model,[0 1 0],0.0,3,0.457,0.26,2.066,1.105
4,female,135,2.526,same,same,1,0,0,model,[0 0 1],0.0,0,0.457,0.189,1.016,0.865
4,female,45,2.874,different,different,1,0,0,model,[0 1 0],0.0,3,0.457,0.154,1.166,0.947
4,female,180,4.726,different,different,1,0,0,model,[0 1 0],0.0,3,0.457,0.297,2.366,1.457
4,female,45,1.745,same,same,1,0,0,model,[0 0 1],0.0,0,0.457,0.133,0.416,0.739
4,female,135,3.379,same,same,1,0,0,model,[0 1 0],0.0,0,0.457,0.22,1.766,0.936
4,female,135,2.386,same,same,1,0,0,model,[0 0 1],0.0,0,0.457,0.238,0.716,0.976
4,female,180,3.047,same,same,1,0,0,model,[0 1 0],0.0,0,0.457,0.256,1.316,1.017
4,female,45,1.803,same,same,1,0,0,model,[0 0 1],0.0,0,0.457,0.151,0.416,0.779
4,female,45,2.562,different,different,1,0,0,model,[0 1 0],0.0,3,0.457,0.147,0.716,1.092
4,female,180,6.617,different,different,1,0,0,model,[0 1 0],0.0,3,0.457,0.271,4.616,1.123
4,female,180,2.443,same,same,1,0,0,model,[0 0 1],0.0,0,0.457,0.209,0.866,0.911
5,female,180,3.028,same,same,1,0,0,model,[0 0 1],0.0,0,0.606,0.286,1.045,1.091
5,female,135,2.529,same,same,1,0,0,model,[0 0 1],0.0,0,0.606,0.224,0.745,0.953
5,female,90,3.114,different,different,1,0,0,model,[0 0 1],0.0,3,0.606,0.176,1.195,0.986
5,female,135,4.361,different,different,1,0,0,model,[0 1 0],0.0,3,0.606,0.222,2.095,1.287
5,female,90,3.217,different,different,1,0,0,model,[0 1 0],0.0,3,0.606,0.217,1.195,1.048
5,female,135,3.372,different,different,1,0,0,model,[0 1 0],0.0,3,0.606,0.219,1.345,1.051
5,female,90,2.697,same,same,1,0,0,model,[0 0 1],0.0,0,0.606,0.184,1.045,0.861
5,female,45,3.335,different,different,1,0,0,model,[0 0 1],0.0,3,0.606,0.144,1.495,0.939
5,female,0,1.525,same,same,1,0,0,model,[0 1 0],0.0,0,0.606,0.1,0.145,0.673
5,female,180,2.961,same,same,1,0,0,model,[0 0 1],0.0,0,0.606,0.311,0.895,1.148
5,female,135,4.427,different,different,1,0,0,model,[0 1 0],0.0,3,0.606,0.281,2.245,1.144
5,female,135,5.084,different,different,1,0,0,model,[0 0 1],0.0,3,0.606,0.182,2.995,1.15
5,female,0,1.875,different,different,1,0,0,model,[0 1 0],0.0,3,0.606,0.1,0.145,0.873
5,female,0,1.875,different,different,1,0,0,model,[0 0 1],0.0,3,0.606,0.1,0.145,0.873
5,female,0,1.525,same,same,1,0,0,model,[0 1 0],0.0,0,0.606,0.1,0.145,0.673
5,female,90,3.361,different,different,1,0,0,model,[0 0 1],0.0,3,0.606,0.192,1.195,1.217
5,female,90,3.294,different,different,1,0,0,model,[0 1 0],0.0,3,0.606,0.178,1.195,1.165
5,female,135,2.676,same,same,1,0,0,model,[0 0 1],0.0,0,0.606,0.224,0.895,0.951
5,female,0,1.875,different,different,1,0,0,model,[0 1 0],0.0,3,0.606,0.1,0.145,0.873
5,female,45,2.145,same,same,1,0,0,model,[0 0 1],0.0,0,0.606,0.152,0.595,0.791
5,female,135,3.385,different,different,1,0,0,model,[0 1 0],0.0,3,0.606,0.224,1.345,1.059
5,female,90,4.218,different,different,1,0,0,model,[0 1 0],0.0,3,0.606,0.197,2.245,1.019
5,female,45,3.34,different,different,1,0,0,model,[0 1 0],0.0,3,0.606,0.146,1.495,0.942
5,female,180,5.488,different,different,1,0,0,model,[0 0 1],0.0,3,0.606,0.285,3.295,1.151
5,female,45,2.117,same,same,1,0,0,model,[0 1 0],0.0,0,0.606,0.144,0.595,0.772
5,female,90,2.34,same,same,1,0,0,model,[0 1 0],0.0,0,0.606,0.166,0.745,0.822
5,female,90,3.56,different,different,1,0,0,model,[0 0 1],0.0,3,0.606,0.202,1.345,1.256
5,female,90,4.922,different,different,1,0,0,model,[0 0 1],0.0,3,0.606,0.205,2.695,1.266
5,female,90,5.017,different,different,1,0,0,model,[0 1 0],0.0,3,0.606,0.193,2.845,1.222
5,female,90,3.504,different,different,1,0,0,model,[0 1 0],0.0,3,0.606,0.222,1.195,1.33
5,female,180,4.984,different,different,1,0,0,model,[0 1 0],0.0,3,0.606,0.264,2.845,1.119
5,female,135,3.721,different,different,1,0,0,model,[0 0 1],0.0,3,0.606,0.247,1.345,1.372
5,female,180,5.831,different,different,1,0,0,model,[0 1 0],0.0,3,0.606,0.302,3.295,1.478
5,female,90,3.062,different,different,1,0,0,model,[0 0 1],0.0,3,0.606,0.215,1.045,1.045
5,female,180,3.671,different,different,1,0,0,model,[0 0 1],0.0,3,0.606,0.279,1.495,1.141
5,female,90,3.599,different,different,1,0,0,model,[0 1 0],0.0,3,0.606,0.179,1.495,1.169
5,female,90,2.486,same,same,1,0,0,model,[0 0 1],0.0,0,0.606,0.211,0.745,0.923
5,female,45,1.917,same,same,1,0,0,model,[0 0 1],0.0,0,0.606,0.129,0.445,0.737
5,female,90,5.123,different,different,1,0,0,model,[0 1 0],0.0,3,0.606,0.199,3.145,1.022
5,female,180,5.17,different,different,1,0,0,model,[0 0 1],0.0,3,0.606,0.338,2.845,1.23
5,female,180,2.921,same,same,1,0,0,model,[0 0 1],0.0,0,0.606,0.299,0.895,1.12
5,female,45,2.696,different,different,1,0,0,model,[0 0 1],0.0,3,0.606,0.138,0.745,1.056
5,female,45,2.573,different,different,1,0,0,model,[0 1 0],0.0,3,0.606,0.139,0.745,0.932
5,female,90,3.24,different,different,1,0,0,model,[0 0 1],0.0,3,0.606,0.198,1.045,1.24
5,female,45,3.039,different,different,1,0,0,model,[0 0 1],0.0,3,0.606,0.146,1.195,0.942
5,female,90,3.889,different,different,1,0,0,model,[0 0 1],0.0,3,0.606,0.186,1.945,1.002
5,female,45,2.607,different,different,1,0,0,model,[0 1 0],0.0,3,0.606,0.153,0.745,0.952
5,female,0,1.875,different,different,1,0,0,model,[0 0 1],0.0,3,0.606,0.1,0.145,0.873
5,female,45,2.722,different,different,1,0,0,model,[0 0 1],0.0,3,0.606,0.139,0.895,0.931
5,female,180,4.904,different,different,1,0,0,model,[0 1 0],0.0,3,0.606,0.295,2.395,1.458
5,female,0,1.525,same,same,1,0,0,model,[0 1 0],0.0,0,0.606,0.1,0.145,0.673
5,female,90,3.117,different,different,1,0,0,model,[0 0 1],0.0,3,0.606,0.177,1.195,0.989
5,female,90,2.99,different,different,1,0,0,model,[0 1 0],0.0,3,0.606,0.186,1.045,1.002
5,female,180,3.288,same,same,1,0,0,model,[0 0 1],0.0,0,0.606,0.32,1.195,1.167
5,female,135,2.909,same,same,1,0,0,model,[0 0 1],0.0,0,0.606,0.203,1.195,0.904
5,female,90,2.413,same,same,1,0,0,model,[0 0 1],0.0,0,0.606,0.189,0.745,0.873
5,female,135,2.568,same,same,1,0,0,model,[0 1 0],0.0,0,0.606,0.236,0.745,0.98
5,female,180,4.628,different,different,1,0,0,model,[0 0 1],0.0,3,0.606,0.263,2.245,1.363
5,female,45,3.248,different,different,1,0,0,model,[0 0 1],0.0,3,0.606,0.155,1.195,1.141
5,female,45,2.182,same,same,1,0,0,model,[0 1 0],0.0,0,0.606,0.164,0.595,0.816
5,female,180,4.465,same,same,1,0,0,model,[0 1 0],0.0,0,0.606,0.266,2.545,1.047
5,female,90,2.544,same,same,1,0,0,model,[0 1 0],0.0,0,0.606,0.229,0.745,0.963
5,female,135,2.897,same,same,1,0,0,model,[0 1 0],0.0,0,0.606,0.291,0.895,1.104
5,female,45,2.135,same,same,1,0,0,model,[0 0 1],0.0,0,0.606,0.149,0.595,0.784
5,female,45,2.278,same,same,1,0,0,model,[0 0 1],0.0,0,0.606,0.147,0.745,0.779
5,female,90,2.344,same,same,1,0,0,model,[0 1 0],0.0,0,0.606,0.167,0.745,0.825
5,female,0,1.875,different,different,1,0,0,model,[0 1 0],0.0,3,0.606,0.1,0.145,0.873
5,female,45,1.972,same,same,1,0,0,model,[0 0 1],0.0,0,0.606,0.145,0.445,0.775
5,female,0,1.875,different,different,1,0,0,model,[0 0 1],0.0,3,0.606,0.1,0.145,0.873
5,female,45,3.034,different,different,1,0,0,model,[0 0 1],0.0,3,0.606,0.144,1.045,1.088
5,female,135,4.717,different,different,1,0,0,model,[0 0 1],0.0,3,0.606,0.201,2.545,1.215
5,female,0,1.875,different,different,1,0,0,model,[0 0 1],0.0,3,0.606,0.1,0.145,0.873
5,female,180,4.29,same,same,1,0,0,model,[0 0 1],0.0,0,0.606,0.305,2.245,1.134
5,female,90,3.182,different,different,1,0,0,model,[0 0 1],0.0,3,0.606,0.154,1.195,1.076
5,female,90,3.785,different,different,1,0,0,model,[0 1 0],0.0,3,0.606,0.204,1.795,1.029
5,female,90,2.511,same,same,1,0,0,model,[0 1 0],0.0,0,0.606,0.219,0.745,0.94
5,female,180,3.174,same,same,1,0,0,model,[0 1 0],0.0,0,0.606,0.331,1.045,1.192
5,female,180,2.906,same,same,1,0,0,model,[0 1 0],0.0,0,0.606,0.248,1.045,1.006
5,female,90,3.372,same,different,0,1,0,model,[0 1 0],0.0,3,0.606,0.159,1.495,0.961
5,female,90,2.666,same,same,1,0,0,model,[0 0 1],0.0,0,0.606,0.174,1.045,0.84
5,female,180,3.015,same,same,1,0,0,model,[0 1 0],0.0,0,0.606,0.235,1.195,0.978
5,female,90,3.436,different,different,1,0,0,model,[0 0 1],0.0,3,0.606,0.184,1.495,1.0
5,female,135,2.646,same,same,1,0,0,model,[0 1 0],0.0,0,0.606,0.214,0.895,0.93
5,female,180,2.565,same,same,1,0,0,model,[0 1 0],0.0,0,0.606,0.235,0.745,0.978
5,female,135,2.618,same,same,1,0,0,model,[0 0 1],0.0,0,0.606,0.252,0.745,1.014
5,female,0,1.875,different,different,1,0,0,model,[0 1 0],0.0,3,0.606,0.1,0.145,0.873
5,female,0,1.525,same,same,1,0,0,model,[0 0 1],0.0,0,0.606,0.1,0.145,0.673
5,female,135,2.592,same,same,1,0,0,model,[0 0 1],0.0,0,0.606,0.244,0.745,0.997
5,female,135,2.495,same,same,1,0,0,model,[0 1 0],0.0,0,0.606,0.214,0.745,0.929
5,female,90,2.479,same,same,1,0,0,model,[0 0 1],0.0,0,0.606,0.209,0.745,0.918
5,female,45,2.579,same,different,0,1,0,model,[0 1 0],0.0,3,0.606,0.141,0.745,0.935
5,female,0,1.525,same,same,1,0,0,model,[0 0 1],0.0,0,0.606,0.1,0.145,0.673
5,female,45,3.07,different,different,1,0,0,model,[0 0 1],0.0,3,0.606,0.158,1.195,0.96
5,female,135,2.89,same,same,1,0,0,model,[0 0 1],0.0,0,0.606,0.243,1.045,0.995
5,female,90,2.308,same,same,1,0,0,model,[0 1 0],0.0,0,0.606,0.203,0.595,0.904
5,female,0,1.875,different,different,1,0,0,model,[0 0 1],0.0,3,0.606,0.1,0.145,0.873
5,female,90,2.842,same,same,1,0,0,model,[0 0 1],0.0,0,0.606,0.228,1.045,0.962
5,female,135,5.326,different,different,1,0,0,model,[0 0 1],0.0,3,0.606,0.221,3.295,1.054
5,female,180,4.21,different,different,1,0,0,model,[0 0 1],0.0,3,0.606,0.254,2.095,1.104
5,female,0,1.875,different,different,1,0,0,model,[0 0 1],0.0,3,0.606,0.1,0.145,0.873
5,female,90,3.4,different,different,1,0,0,model,[0 0 1],0.0,3,0.606,0.168,1.345,1.129
5,female,135,2.597,same,same,1,0,0,model,[0 1 0],0.0,0,0.606,0.245,0.745,1.0
5,female,135,2.808,same,same,1,0,0,model,[0 0 1],0.0,0,0.606,0.264,0.895,1.042
5,female,0,1.875,different,different,1,0,0,model,[0 1 0],0.0,3,0.606,0.1,0.145,0.873
5,female,0,1.875,different,different,1,0,0,model,[0 0 1],0.0,3,0.606,0.1,0.145,0.873
5,female,180,4.127,different,different,1,0,0,model,[0 1 0],0.0,3,0.606,0.341,1.795,1.235
5,female,0,1.525,same,same,1,0,0,model,[0 1 0],0.0,0,0.606,0.1,0.145,0.673
5,female,135,6.037,different,different,1,0,0,model,[0 1 0],0.0,3,0.606,0.265,3.895,1.12
5,female,180,6.379,different,different,1,0,0,model,[0 1 0],0.0,3,0.606,0.326,3.745,1.551
5,female,45,3.24,different,different,1,0,0,model,[0 1 0],0.0,3,0.606,0.128,1.345,1.01
5,female,0,1.875,different,different,1,0,0,model,[0 1 0],0.0,3,0.606,0.1,0.145,0.873
5,female,45,3.909,different,different,1,0,0,model,[0 0 1],0.0,3,0.606,0.14,1.945,1.067
5,female,90,3.357,different,different,1,0,0,model,[0 1 0],0.0,3,0.606,0.191,1.195,1.215
5,female,45,2.005,same,same,1,0,0,model,[0 1 0],0.0,0,0.606,0.155,0.445,0.798
5,female,180,3.229,same,same,1,0,0,model,[0 1 0],0.0,0,0.606,0.255,1.345,1.022
5,female,180,4.33,different,different,1,0,0,model,[0 0 1],0.0,3,0.606,0.302,2.095,1.176
5,female,135,2.677,same,same,1,0,0,model,[0 0 1],0.0,0,0.606,0.177,1.045,0.847
5,female,45,2.4,same,same,1,0,0,model,[0 0 1],0.0,0,0.606,0.139,0.895,0.76
5,female,0,1.875,different,different,1,0,0,model,[0 1 0],0.0,3,0.606,0.1,0.145,0.873
5,female,135,3.978,different,different,1,0,0,model,[0 1 0],0.0,3,0.606,0.272,1.495,1.455
5,female,0,1.525,same,same,1,0,0,model,[0 1 0],0.0,0,0.606,0.1,0.145,0.673
5,female,180,3.13,same,same,1,0,0,model,[0 1 0],0.0,0,0.606,0.225,1.345,0.954
5,female,135,3.869,same,same,1,0,0,model,[0 1 0],0.0,0,0.606,0.221,2.095,0.946
5,female,90,4.13,same,different,0,1,0,model,[0 1 0],0.0,3,0.606,0.162,2.245,0.966
5,female,45,2.374,same,same,1,0,0,model,[0 0 1],0.0,0,0.606,0.131,0.895,0.742
5,female,135,3.871,different,different,1,0,0,model,[0 1 0],0.0,3,0.606,0.247,1.495,1.373
5,female,45,2.11,same,same,1,0,0,model,[0 1 0],0.0,0,0.606,0.142,0.595,0.767
5,female,135,4.742,different,different,1,0,0,model,[0 1 0],0.0,3,0.606,0.227,2.695,1.063
5,female,45,2.861,different,different,1,0,0,model,[0 1 0],0.0,3,0.606,0.141,0.895,1.069
5,female,0,1.525,same,same,1,0,0,model,[0 1 0],0.0,0,0.606,0.1,0.145,0.673
5,female,135,3.822,same,same,1,0,0,model,[0 1 0],0.0,1,0.606,0.221,1.495,1.449
5,female,135,4.259,different,different,1,0,0,model,[0 0 1],0.0,3,0.606,0.214,2.245,1.044
5,female,45,2.021,same,same,1,0,0,model,[0 0 1],0.0,0,0.606,0.16,0.445,0.809
5,female,180,2.966,same,same,1,0,0,model,[0 1 0],0.0,0,0.606,0.313,0.895,1.152
5,female,0,1.525,same,same,1,0,0,model,[0 1 0],0.0,0,0.606,0.1,0.145,0.673
5,female,45,2.148,same,same,1,0,0,model,[0 1 0],0.0,0,0.606,0.153,0.595,0.793
5,female,45,2.303,same,same,1,0,0,model,[0 0 1],0.0,0,0.606,0.155,0.745,0.796
5,female,180,3.986,different,different,1,0,0,model,[0 0 1],0.0,3,0.606,0.257,1.795,1.177
5,female,0,1.875,different,different,1,0,0,model,[0 1 0],0.0,3,0.606,0.1,0.145,0.873
5,female,0,1.525,same,same,1,0,0,model,[0 1 0],0.0,0,0.606,0.1,0.145,0.673
5,female,135,4.393,different,different,1,0,0,model,[0 0 1],0.0,3,0.606,0.267,2.245,1.124
5,female,0,1.875,different,different,1,0,0,model,[0 1 0],0.0,3,0.606,0.1,0.145,0.873
5,female,0,1.875,different,different,1,0,0,model,[0 1 0],0.0,3,0.606,0.1,0.145,0.873
5,female,135,3.491,different,different,1,0,0,model,[0 1 0],0.0,3,0.606,0.206,1.495,1.033
5,female,135,3.621,different,different,1,0,0,model,[0 0 1],0.0,3,0.606,0.259,1.495,1.111
5,female,45,2.904,different,different,1,0,0,model,[0 1 0],0.0,3,0.606,0.148,0.895,1.104
5,female,135,3.874,same,different,0,1,0,model,[0 1 0],0.0,3,0.606,0.179,1.795,1.143
5,female,0,1.525,same,same,1,0,0,model,[0 1 0],0.0,0,0.606,0.1,0.145,0.673
5,female,180,4.109,same,same,1,0,0,model,[0 1 0],0.0,0,0.606,0.341,1.945,1.216
5,female,135,3.011,same,same,1,0,0,model,[0 1 0],0.0,0,0.606,0.28,1.045,1.079
5,female,45,3.064,different,different,1,0,0,model,[0 1 0],0.0,3,0.606,0.156,1.195,0.957
5,female,180,3.777,same,same,1,0,0,model,[0 0 1],0.0,0,0.606,0.239,1.945,0.986
5,female,180,2.863,same,same,1,0,0,model,[0 0 1],0.0,0,0.606,0.235,1.045,0.976
5,female,180,2.832,same,same,1,0,0,model,[0 0 1],0.0,0,0.606,0.225,1.045,0.955
5,female,90,3.844,different,different,1,0,0,model,[0 1 0],0.0,3,0.606,0.167,1.945,0.974
5,female,180,5.556,different,different,1,0,0,model,[0 1 0],0.0,3,0.606,0.192,3.595,1.012
5,female,135,5.536,different,different,1,0,0,model,[0 0 1],0.0,3,0.606,0.185,3.595,1.0
5,female,0,1.525,same,same,1,0,0,model,[0 0 1],0.0,0,0.606,0.1,0.145,0.673
5,female,180,4.988,different,different,1,0,0,model,[0 1 0],0.0,3,0.606,0.325,2.695,1.211
5,female,180,5.407,different,different,1,0,0,model,[0 0 1],0.0,3,0.606,0.308,2.845,1.498
5,female,180,3.389,same,same,1,0,0,model,[0 0 1],0.0,0,0.606,0.304,1.345,1.133
5,female,135,3.894,different,different,1,0,0,model,[0 0 1],0.0,3,0.606,0.248,1.795,1.095
5,female,180,8.298,different,different,1,0,0,model,[0 0 1],0.0,3,0.606,0.329,5.995,1.217
5,female,180,4.639,different,different,1,0,0,model,[0 1 0],0.0,3,0.606,0.304,2.095,1.484
5,female,90,5.414,different,different,1,0,0,model,[0 1 0],0.0,3,0.606,0.196,3.445,1.017
5,female,45,2.213,same,same,1,0,0,model,[0 1 0],0.0,0,0.606,0.127,0.745,0.735
5,female,45,1.93,same,same,1,0,0,model,[0 0 1],0.0,0,0.606,0.132,0.445,0.746
5,female,0,1.875,same,different,0,1,0,model,[0 0 1],0.0,3,0.606,0.1,0.145,0.873
5,female,180,2.676,same,same,1,0,0,model,[0 1 0],0.0,0,0.606,0.27,0.745,1.055
5,female,135,3.918,different,different,1,0,0,model,[0 1 0],0.0,3,0.606,0.257,1.795,1.109
5,female,90,2.27,same,same,1,0,0,model,[0 1 0],0.0,0,0.606,0.191,0.595,0.878
5,female,180,4.388,different,different,1,0,0,model,[0 1 0],0.0,3,0.606,0.325,2.095,1.211
5,female,45,2.918,same,different,0,1,0,model,[0 1 0],0.0,3,0.606,0.15,0.895,1.116
5,female,0,1.525,same,same,1,0,0,model,[0 0 1],0.0,0,0.606,0.1,0.145,0.673
5,female,90,2.405,same,same,1,0,0,model,[0 0 1],0.0,0,0.606,0.186,0.745,0.867
5,female,180,5.095,different,different,1,0,0,model,[0 1 0],0.0,3,0.606,0.308,2.845,1.185
5,female,0,1.525,same,same,1,0,0,model,[0 0 1],0.0,0,0.606,0.1,0.145,0.673
5,female,0,1.875,different,different,1,0,0,model,[0 1 0],0.0,3,0.606,0.1,0.145,0.873
5,female,45,2.858,different,different,1,0,0,model,[0 1 0],0.0,3,0.606,0.14,0.895,1.066
5,female,90,3.148,different,different,1,0,0,model,[0 0 1],0.0,3,0.606,0.189,1.195,1.007
5,female,135,2.787,same,same,1,0,0,model,[0 0 1],0.0,0,0.606,0.258,0.895,1.028
5,female,45,3.35,different,different,1,0,0,model,[0 1 0],0.0,3,0.606,0.15,1.495,0.948
5,female,45,1.9,same,same,1,0,0,model,[0 1 0],0.0,0,0.606,0.123,0.445,0.725
5,female,0,1.875,different,different,1,0,0,model,[0 1 0],0.0,3,0.606,0.1,0.145,0.873
5,female,45,3.382,different,different,1,0,0,model,[0 1 0],0.0,3,0.606,0.163,1.495,0.967
5,female,135,3.773,same,same,1,0,0,model,[0 1 0],0.0,0,0.606,0.238,1.945,0.983
5,female,135,2.797,same,same,1,0,0,model,[0 1 0],0.0,0,0.606,0.261,0.895,1.034
5,female,45,3.906,different,different,1,0,0,model,[0 1 0],0.0,3,0.606,0.133,2.095,0.922
5,female,0,1.525,same,same,1,0,0,model,[0 0 1],0.0,0,0.606,0.1,0.145,0.673
5,female,90,3.526,different,different,1,0,0,model,[0 0 1],0.0,3,0.606,0.221,1.495,1.054
5,female,180,8.043,different,different,1,0,0,model,[0 0 1],0.0,3,0.606,0.292,5.545,1.449
5,female,135,3.53,different,different,1,0,0,model,[0 1 0],0.0,3,0.606,0.222,1.495,1.056
5,female,90,2.413,same,same,1,0,0,model,[0 1 0],0.0,0,0.606,0.189,0.745,0.872
5,female,45,1.936,same,same,1,0,0,model,[0 1 0],0.0,0,0.606,0.134,0.445,0.75
5,female,0,1.875,different,different,1,0,0,model,[0 1 0],0.0,3,0.606,0.1,0.145,0.873
5,female,90,5.892,different,different,1,0,0,model,[0 0 1],0.0,3,0.606,0.207,3.895,1.034
5,female,180,3.048,same,same,1,0,0,model,[0 1 0],0.0,0,0.606,0.292,1.045,1.104
5,female,0,1.875,different,different,1,0,0,model,[0 1 0],0.0,3,0.606,0.1,0.145,0.873
5,female,0,1.875,different,different,1,0,0,model,[0 0 1],0.0,3,0.606,0.1,0.145,0.873
5,female,135,2.876,same,same,1,0,0,model,[0 1 0],0.0,0,0.606,0.239,1.045,0.985
5,female,0,1.875,different,different,1,0,0,model,[0 1 0],0.0,3,0.606,0.1,0.145,0.873
5,female,45,2.846,different,different,1,0,0,model,[0 1 0],0.0,3,0.606,0.128,1.045,0.916
5,female,90,2.367,same,same,1,0,0,model,[0 0 1],0.0,0,0.606,0.221,0.595,0.945
5,female,0,1.875,different,different,1,0,0,model,[0 1 0],0.0,3,0.606,0.1,0.145,0.873
5,female,180,6.15,different,different,1,0,0,model,[0 1 0],0.0,3,0.606,0.269,3.745,1.379
5,female,135,3.917,different,different,1,0,0,model,[0 1 0],0.0,3,0.606,0.292,1.345,1.523
5,female,0,1.525,same,same,1,0,0,model,[0 1 0],0.0,0,0.606,0.1,0.145,0.673
5,female,90,3.479,different,different,1,0,0,model,[0 0 1],0.0,3,0.606,0.154,1.495,1.074
5,female,135,4.259,different,different,1,0,0,model,[0 0 1],0.0,3,0.606,0.214,2.245,1.044
5,female,0,1.525,same,same,1,0,0,model,[0 0 1],0.0,0,0.606,0.1,0.145,0.673
5,female,180,4.964,different,different,1,0,0,model,[0 1 0],0.0,3,0.606,0.235,2.695,1.278
5,female,90,3.409,different,different,1,0,0,model,[0 0 1],0.0,3,0.606,0.234,1.345,1.073
5,female,90,2.368,same,same,1,0,0,model,[0 0 1],0.0,0,0.606,0.221,0.595,0.945
5,female,0,1.525,same,same,1,0,0,model,[0 0 1],0.0,0,0.606,0.1,0.145,0.673
5,female,45,1.932,same,same,1,0,0,model,[0 1 0],0.0,0,0.606,0.133,0.445,0.748
5,female,90,2.364,same,same,1,0,0,model,[0 1 0],0.0,0,0.606,0.22,0.595,0.943
5,female,45,2.033,same,same,1,0,0,model,[0 1 0],0.0,0,0.606,0.164,0.445,0.817
5,female,135,3.521,same,same,1,0,0,model,[0 0 1],0.0,1,0.606,0.197,1.495,1.172
5,female,45,2.577,same,different,0,1,0,model,[0 1 0],0.0,3,0.606,0.141,0.745,0.934
5,female,135,3.267,same,same,1,0,0,model,[0 0 1],0.0,0,0.606,0.221,1.495,0.945
5,female,180,3.985,different,different,1,0,0,model,[0 1 0],0.0,3,0.606,0.253,1.645,1.331
5,female,180,4.929,different,different,1,0,0,model,[0 0 1],0.0,3,0.606,0.242,2.845,1.086
5,female,90,2.964,same,same,1,0,0,model,[0 0 1],0.0,0,0.606,0.22,1.195,0.942
5,female,90,5.181,different,different,1,0,0,model,[0 1 0],0.0,3,0.606,0.223,3.145,1.057
5,female,135,2.574,same,same,1,0,0,model,[0 1 0],0.0,0,0.606,0.192,0.895,0.88
